stunting,wasting,underweight,overweight,stunting_avg,wasting_avg,underweight_avg,undernourishment_pct
18.714544,8.130441,6.52693,10.501349,37.28372,6.690294,6.401663,5.3930564
44.54029,11.791021,28.091393,10.481619,43.567375,11.40834,27.43594,20.78873
15.882621,2.866518,4.938468,10.357084,43.269333,9.566301,20.55493,4.765627
44.54029,11.791021,28.091393,8.822639,43.567375,11.40834,27.43594,13.17809
38.663414,2.3510156,15.449417,2.0764127,43.564404,11.334496,27.023148,5.3676434
44.54029,11.791018,28.091324,9.981346,43.567364,11.40826,27.43591,3.771883
15.944892,11.791014,28.090458,1.9774842,36.114,11.408337,27.43573,5.1068664
13.739369,1.9966316,3.9272404,10.501345,14.658733,2.5451498,4.192271,5.602727
24.613438,2.659925,4.685115,10.501343,40.727703,5.645666,9.74722,11.743732
44.465744,11.703897,22.620182,10.501349,40.730354,10.112138,4.965292,3.443491
44.54029,11.791021,28.091393,1.9880323,43.567356,11.40834,27.43594,3.3740854
44.54029,11.791021,28.091393,1.935091,43.567375,11.40834,27.43594,9.963776
13.739369,1.9947972,3.5688057,10.501349,14.658733,2.5451417,4.192271,2.9125175
37.83724,2.0259552,3.5542936,10.501349,16.01271,2.5451417,4.208523,20.788738
44.54029,11.791021,28.091393,1.9540815,43.567375,11.40834,27.43594,11.179708
31.833374,11.478823,27.988117,1.935091,35.16007,11.342933,27.284456,7.330376
13.740371,6.484698,10.699946,10.501349,14.658806,8.260988,4.2066164,4.207063
13.739369,1.9950504,4.4968233,10.501342,14.658733,2.5451446,4.192293,4.9019775
44.54029,11.791021,28.091393,1.9352899,43.567375,11.40834,27.43594,20.378996
44.464653,10.934525,28.048122,1.9352217,43.558804,11.40325,27.4193,5.2011027
43.556423,1.9949079,5.014763,10.313969,34.54627,2.5451522,6.145298,20.787369
15.950301,2.866094,21.432184,10.501349,14.911703,2.6459146,4.5182905,4.7313356
13.739369,2.6990643,7.3806906,2.5892177,14.658733,2.5992846,4.192277,10.830475
44.508377,1.9947877,22.046144,1.935091,43.566566,2.5718398,17.934984,20.583065
13.739387,1.9948487,4.089184,10.501349,14.658733,2.5451417,4.192271,3.077404
13.7407465,1.99862,5.067313,1.9351721,21.018906,3.7872934,19.602932,8.025194
44.54029,11.791021,28.091393,10.501314,43.567375,11.40834,27.43594,20.788738
44.54029,11.791021,28.091393,1.9350958,43.567375,11.40834,27.43594,19.137209
14.250784,11.776983,24.03139,9.184263,34.764732,11.40601,26.78497,20.788631
26.143742,11.791012,28.08205,1.9407926,25.86446,11.408261,27.431347,20.788551
13.739369,8.580959,3.6414328,10.501349,14.658733,9.309715,4.192271,3.7266932
13.739381,2.000227,5.4369926,1.9357586,14.659117,2.5694375,4.671837,5.8090634
43.770786,10.8899975,10.727217,10.501349,34.35695,10.143587,4.322892,3.250184
44.54029,11.791021,28.091393,2.0320473,43.567375,11.40834,27.43594,20.788738
38.413857,2.6859093,20.593418,10.501349,21.294811,3.7907739,5.751523,3.8262773
13.7393875,2.1318092,4.2151594,10.501349,14.658733,2.5481448,4.192271,2.9847813
44.54029,11.791021,28.091393,1.9351315,43.567364,11.40834,27.43594,20.788189
13.7404585,9.322727,3.5944262,2.3772333,15.408491,5.901337,5.3278427,19.519226
13.930259,2.02629,8.032354,6.632328,19.866983,2.6531024,7.829825,4.55007
25.10064,3.8225234,4.7954655,10.501349,42.22342,5.8491735,11.859815,15.178319
44.534554,11.771425,27.374624,10.501349,36.566177,10.705618,4.3264074,3.1168709
44.54029,11.791021,28.091393,1.9350944,43.567375,11.40834,27.43594,3.7883434
44.54029,11.791021,28.091393,2.4718237,43.566925,11.40834,27.43594,6.2981625
44.54029,11.791021,28.091393,1.935091,43.567375,11.40834,27.43594,14.927274
44.54029,11.791021,28.091393,1.9465766,43.56716,11.40834,27.43594,20.788738
21.242548,1.9951353,4.2116013,2.0336628,41.06255,2.5467458,9.687622,11.623081
13.739572,4.385662,4.069291,1.9350948,14.681746,5.990764,7.062804,5.0591846
37.878616,11.70481,9.759472,10.501043,16.329247,2.6905875,7.595416,20.788086
44.46541,11.791021,28.09125,10.501349,27.588419,11.408215,27.43004,6.23652
43.659706,11.7009945,27.753782,1.9385176,35.418255,5.5042286,26.607178,20.788738
13.740524,11.714777,25.665932,3.7934356,14.658852,10.549985,10.341502,11.081664
44.237656,11.682909,22.21713,10.501349,16.919724,9.187914,4.2151766,3.4023094
13.739369,4.84478,4.817726,1.9610081,14.658733,4.392344,4.1923294,10.963551
14.4409275,1.9964547,3.7369146,2.1497598,14.688767,2.545219,4.501794,20.78872
41.70186,11.790691,28.078905,1.9351101,43.47578,11.408297,27.434967,9.200746
16.80814,1.9964938,4.4131002,2.0775023,41.130432,2.766201,17.46749,20.788712
15.494385,1.9986429,4.411002,2.4667404,25.619986,2.839737,15.661056,20.788738
13.739369,2.1803994,5.669688,2.0221972,14.658733,2.5633545,4.1924553,9.467066
13.744253,2.0341978,7.428216,7.5547304,14.766095,2.7067409,14.577809,10.277947
43.543564,2.7224822,25.41725,10.501349,14.759498,2.599843,4.1938095,3.0456858
44.119926,7.3310795,3.8647814,10.501349,27.655043,2.551652,4.2215853,20.788738
13.739369,2.2419314,5.3729687,1.935091,14.658733,2.550159,4.1922827,9.968335
13.739369,3.1681004,4.8036137,1.9371562,14.658733,2.61311,4.192481,12.399429
13.739369,1.9983478,3.6040926,10.501349,14.658733,2.5452213,4.192271,3.6318455
13.739369,2.015048,8.054935,7.9671197,14.658733,2.5513105,4.228711,9.804623
13.776475,3.6994596,5.514433,10.501322,16.033705,6.4169865,9.250259,5.360124
30.74203,1.9948268,5.0040846,7.8102307,42.17681,2.5591202,16.859901,20.788738
13.772375,2.0419903,6.343251,10.501349,14.658739,2.5451493,4.1930733,3.197011
13.739369,2.736292,4.1271124,2.7008784,14.658733,3.1328049,4.192271,9.623586
37.783432,2.209056,6.708267,10.501349,41.108364,5.3170934,10.123147,20.66286
42.32641,1.9955268,8.705904,10.501268,22.738033,2.5454483,5.0290365,20.785488
13.7433815,3.5179114,8.696959,1.9351192,33.851284,11.104397,25.083897,5.2971597
13.741082,11.788626,27.787094,1.9350977,14.680182,11.40657,27.23044,6.191652
44.54029,11.791021,28.091393,2.4407349,43.567368,11.40834,27.43594,20.788738
14.437011,2.9811573,8.853439,5.289947,33.691875,3.357875,13.5687475,5.157726
13.7393875,4.613165,7.246455,2.3875198,14.66157,5.7239323,6.3496904,7.4217196
15.927398,11.790891,28.089746,1.9476385,40.400562,11.408319,27.435606,9.577568
19.811455,2.0030274,6.205168,10.484323,28.599827,2.6358066,15.198017,20.693645
13.917427,2.088705,4.7926474,10.2389345,26.578938,4.7318926,16.455141,10.218527
13.739369,2.4326258,7.3375416,10.501349,14.658733,2.5530496,4.192271,4.1778035
13.74125,2.0199614,5.134424,10.501349,14.658733,2.545206,4.1923876,3.4017916
23.021778,2.0045261,3.8417196,10.501349,17.44414,2.5619106,4.6183662,20.788738
15.192846,5.3603,3.88737,10.501297,42.471107,8.006242,15.417139,20.78761
13.739369,4.020832,3.8350382,1.935091,14.659123,6.941893,5.564374,5.6731386
44.209534,11.788847,5.920109,10.501349,43.12284,11.280647,4.9807796,4.471495
41.813217,2.0553303,7.5897484,10.501349,20.64521,2.5659928,5.2789307,20.787437
37.296436,11.791017,17.713621,10.501349,14.741998,10.74553,4.26254,20.788738
16.54625,11.791021,28.07145,10.494778,14.765481,11.408308,26.978813,20.788738
14.022861,1.9972601,4.7033434,1.935101,22.577776,2.6479173,7.5617914,7.980527
13.739397,5.064661,7.3413277,8.520941,14.658764,2.9900968,4.30659,6.4137897
13.739369,3.0049655,12.325541,3.437225,14.658733,2.8207455,4.213153,7.9732575
44.54027,11.791021,28.091393,10.501349,15.88786,11.40834,27.43594,20.592127
13.746752,3.0971422,4.716181,1.9351206,37.594887,11.340881,23.26743,20.7883
